Time,Robot,Move
199.447,robot1,start
199.447,robot1,stop
200.597,robot1,mov_cte
202.897,robot1,C1
205.147,robot1,stop
207.647,robot1,mov_cte
229.397,robot1,C4
230.947,robot1,stop
233.347,robot1,mov_cte
255.797,robot1,C9
257.147,robot1,stop
263.297,robot1,mov_cte
284.547,robot1,stop
285.347,robot1,mov_cte
286.197,robot1,C8
287.847,robot1,stop
289.647,robot1,mov_cte
310.597,robot1,C14
312.247,robot1,stop
318.846,robot1,mov_cte
339.647,robot1,C15
341.046,robot1,stop
347.047,robot1,mov_cte
366.697,robot1,C16
368.247,robot1,stop
373.047,robot1,mov_cte
393.397,robot1,C17
395.147,robot1,stop
400.047,robot1,mov_cte
420.197,robot1,C22
422.247,robot1,stop
429.647,robot1,mov_cte
451.497,robot1,C21
452.647,robot1,stop
455.347,robot1,mov_cte
474.197,robot1,C20
475.647,robot1,stop
482.147,robot1,mov_cte
501.397,robot1,C23
504.447,robot1,stop
506.347,robot1,end
