Time,Robot,PosX,PosY,Speed
188.647,robot1,7.5260593218039675,-41.49005754742467,2.671786524489775e-09
188.698,robot1,7.526059321843343,-41.4900575475523,2.6693478345992675e-09
188.748,robot1,7.526059321882655,-41.49005754767975,2.663236323201574e-09
188.798,robot1,7.526059321921901,-41.490057547806984,2.659788728403907e-09
188.848,robot1,7.526059321961077,-41.49005754793399,2.656301645630606e-09
188.898,robot1,7.526059322000184,-41.49005754806078,2.6483695529701623e-09
188.948,robot1,7.5260593220392265,-41.490057548187366,2.6458508369285803e-09
188.998,robot1,7.526059322078204,-41.490057548313736,2.641116342922351e-09
189.048,robot1,7.526059322117113,-41.49005754843987,2.6351358184186917e-09
189.098,robot1,7.526059322155955,-41.49005754856575,2.6324212913319862e-09
189.148,robot1,7.526059322194733,-41.49005754869146,2.6256906330927327e-09
189.198,robot1,7.526059322233443,-41.490057548816914,2.623571591150861e-09
189.248,robot1,7.526059322272092,-41.49005754894216,2.618318320252613e-09
189.298,robot1,7.526059322310671,-41.49005754906723,2.6112401458041576e-09
189.348,robot1,7.526059322349184,-41.49005754919203,2.6107897692804607e-09
189.398,robot1,7.526059322387631,-41.490057549316624,2.6037052547286558e-09
189.448,robot1,7.526059322426013,-41.49005754944105,2.5967621102872113e-09
189.498,robot1,7.52605932246433,-41.49005754956519,2.5955600337355506e-09
